dip,paid,shares,buy day fraction,avg share price,current price,ROI,ROI/y
27.9,1045303,6698,28.898093019242385,156.06,2789.820068,1687.7,18.15
28.0,1034472,6677,28.807489861075158,154.93,2789.820068,1700.7,18.29
28.1,1021723,6659,28.729830011217533,153.43,2789.820068,1718.3,18.48
28.2,1006092,6629,28.600396928121494,151.77,2789.820068,1738.2,18.69
28.3,989845,6602,28.48390715333506,149.93,2789.820068,1760.7,18.93
28.4,974797,6576,28.371731814651824,148.24,2789.820068,1782.0,19.16
28.5,966388,6556,28.285443092587798,147.41,2789.820068,1792.6,19.28
28.6,954958,6538,28.207783242730176,146.06,2789.820068,1810.1,19.46
28.7,944521,6522,28.138752265078953,144.82,2789.820068,1826.4,19.64
28.8,933845,6504,28.06109241522133,143.58,2789.820068,1843.0,19.82
28.9,920072,6485,27.979118129260506,141.88,2789.820068,1866.3,20.07
29.0,915071,6469,27.910087151609286,141.45,2789.820068,1872.3,20.13
29.1,903503,6453,27.841056173958062,140.01,2789.820068,1892.6,20.35
29.2,893261,6443,27.79791181292605,138.64,2789.820068,1912.3,20.56
29.3,885238,6430,27.741824143584434,137.67,2789.820068,1926.5,20.72
29.4,873643,6411,27.65984985762361,136.27,2789.820068,1947.3,20.94
29.5,867008,6401,27.616705496591596,135.45,2789.820068,1959.7,21.07
29.6,852235,6382,27.53473121063077,133.54,2789.820068,1989.1,21.39
29.7,845040,6367,27.47001466908275,132.72,2789.820068,2002.0,21.53
29.8,836019,6353,27.409612563637932,131.59,2789.820068,2020.1,21.72
29.9,826879,6339,27.349210458193113,130.44,2789.820068,2038.8,21.92
30.0,815726,6324,27.284493916645093,128.99,2789.820068,2062.8,22.18
30.1,805765,6313,27.23703511950988,127.64,2789.820068,2085.7,22.43
30.2,795579,6300,27.18094745016826,126.28,2789.820068,2109.2,22.68
30.3,778661,6278,27.086029855897834,124.03,2789.820068,2149.3,23.11
30.4,771273,6258,26.99974113383381,123.25,2789.820068,2163.5,23.26
30.5,768592,6248,26.956596772801795,123.01,2789.820068,2168.0,23.31
30.6,761685,6233,26.891880231253776,122.2,2789.820068,2183.0,23.47
30.7,755569,6218,26.827163689705756,121.51,2789.820068,2196.0,23.61
30.8,747385,6204,26.766761584260937,120.47,2789.820068,2215.8,23.83
30.9,746113,6196,26.732246095435325,120.42,2789.820068,2216.7,23.84
31.0,742686,6189,26.702045042712918,120.0,2789.820068,2224.9,23.92
31.1,732675,6172,26.628699628958493,118.71,2789.820068,2250.1,24.19
31.2,727763,6157,26.563983087410474,118.2,2789.820068,2260.3,24.3
31.3,716793,6141,26.494952109759254,116.72,2789.820068,2290.2,24.63
31.4,711094,6127,26.434550004314435,116.06,2789.820068,2303.8,24.77
31.5,703335,6111,26.365519026663215,115.09,2789.820068,2324.0,24.99
31.6,694749,6100,26.318060229528,113.89,2789.820068,2349.6,25.26
31.7,687790,6084,26.24902925187678,113.05,2789.820068,2367.8,25.46
31.8,682084,6069,26.18431271032876,112.39,2789.820068,2382.3,25.62
31.9,673468,6056,26.128225040987143,111.21,2789.820068,2408.6,25.9
32.0,659469,6039,26.054879627232722,109.2,2789.820068,2454.8,26.4
32.1,653736,6022,25.981534213478298,108.56,2789.820068,2469.8,26.56
32.2,649176,6008,25.92113210803348,108.05,2789.820068,2482.0,26.69
32.3,642307,5994,25.86073000258866,107.16,2789.820068,2503.4,26.92
32.4,637773,5981,25.804642333247045,106.63,2789.820068,2516.4,27.06
32.5,631267,5965,25.735611355595825,105.83,2789.820068,2536.1,27.27
32.6,625769,5949,25.6665803779446,105.19,2789.820068,2552.2,27.44
32.7,620063,5935,25.606178272499783,104.48,2789.820068,2570.2,27.64
32.8,615553,5925,25.56303391146777,103.89,2789.820068,2585.4,27.8
32.9,611088,5914,25.515575114332556,103.33,2789.820068,2599.9,27.96
33.0,607791,5904,25.472430753300543,102.95,2789.820068,2609.9,28.06
33.1,603365,5891,25.416343083958928,102.42,2789.820068,2623.9,28.21
33.2,600741,5878,25.36025541461731,102.2,2789.820068,2629.8,28.28
33.3,594194,5865,25.30416774527569,101.31,2789.820068,2653.7,28.53
33.4,587832,5853,25.252394512037277,100.43,2789.820068,2677.9,28.79
33.5,584521,5844,25.213564587108465,100.02,2789.820068,2689.3,28.92
33.6,581913,5831,25.157476917766846,99.8,2789.820068,2695.4,28.98
33.7,580777,5827,25.140219173354044,99.67,2789.820068,2699.1,29.02
33.8,577540,5818,25.10138924842523,99.27,2789.820068,2710.3,29.14
33.9,574365,5811,25.07118819570282,98.84,2789.820068,2722.6,29.28
34.0,569012,5804,25.040987142980413,98.04,2789.820068,2745.6,29.52
34.1,564782,5796,25.0064716541548,97.44,2789.820068,2763.1,29.71
34.2,560686,5791,24.984899473638794,96.82,2789.820068,2781.5,29.91
34.3,556485,5783,24.950383984813186,96.23,2789.820068,2799.1,30.1
34.4,546256,5771,24.89861075157477,94.66,2789.820068,2847.2,30.62
34.5,542091,5764,24.86840969885236,94.05,2789.820068,2866.3,30.82
34.6,538929,5756,24.83389421002675,93.63,2789.820068,2879.6,30.96
34.7,533578,5746,24.790749848994736,92.86,2789.820068,2904.3,31.23
34.8,527455,5737,24.751919924065923,91.94,2789.820068,2934.4,31.55
34.9,525344,5732,24.730347743549917,91.65,2789.820068,2944.0,31.66
35.0,520356,5726,24.70446112693071,90.88,2789.820068,2969.8,31.93
35.1,518243,5719,24.674260074208302,90.62,2789.820068,2978.6,32.03
35.2,511220,5710,24.63543014927949,89.53,2789.820068,3016.1,32.43
35.3,504175,5701,24.596600224350677,88.44,2789.820068,3054.5,32.84
35.4,501191,5697,24.57934247993787,87.97,2789.820068,3071.3,33.02
35.5,497084,5689,24.544826991112263,87.38,2789.820068,3092.7,33.25
35.6,494110,5685,24.527569246699457,86.91,2789.820068,3110.0,33.44
35.7,489147,5680,24.50599706618345,86.12,2789.820068,3139.5,33.76
35.8,483066,5671,24.467167141254638,85.18,2789.820068,3175.2,34.14
35.9,479037,5664,24.43696608853223,84.58,2789.820068,3198.4,34.39
36.0,473974,5657,24.40676503580982,83.79,2789.820068,3229.5,34.73
36.1,470935,5651,24.380878419190612,83.34,2789.820068,3247.5,34.92
36.2,468907,5648,24.367935110881007,83.02,2789.820068,3260.4,35.06
36.3,462931,5639,24.329105185952194,82.09,2789.820068,3298.5,35.47
36.4,459946,5635,24.311847441539392,81.62,2789.820068,3318.1,35.68
36.5,457856,5628,24.28164638881698,81.35,2789.820068,3329.4,35.8
36.6,456811,5626,24.27301751661058,81.2,2789.820068,3335.7,35.87
36.7,454760,5621,24.251445336094573,80.9,2789.820068,3348.5,36.01
36.8,451683,5613,24.21692984726896,80.47,2789.820068,3366.9,36.2
36.9,451643,5611,24.20830097506256,80.49,2789.820068,3366.0,36.19
37.0,447682,5604,24.17809992234015,79.89,2789.820068,3392.1,36.47
37.1,445596,5599,24.156527741824142,79.58,2789.820068,3405.7,36.62
37.2,445536,5596,24.14358443351454,79.62,2789.820068,3403.9,36.6
37.3,444473,5591,24.122012252998534,79.5,2789.820068,3409.2,36.66
37.4,444298,5585,24.096125636379327,79.55,2789.820068,3407.0,36.63
37.5,441225,5578,24.065924583656916,79.1,2789.820068,3427.0,36.85
37.6,439127,5572,24.04003796703771,78.81,2789.820068,3439.9,36.99
37.7,435950,5558,23.97963586159289,78.44,2789.820068,3456.6,37.17
37.8,433933,5553,23.958063681076883,78.14,2789.820068,3470.3,37.32
37.9,431919,5548,23.936491500560876,77.85,2789.820068,3483.6,37.46
38.0,429909,5543,23.91491932004487,77.56,2789.820068,3497.0,37.6
38.1,428923,5540,23.901976011735265,77.42,2789.820068,3503.5,37.67
38.2,425912,5532,23.867460522909656,76.99,2789.820068,3523.6,37.89
38.3,424867,5527,23.84588834239365,76.87,2789.820068,3529.3,37.95
38.4,423925,5526,23.84157390629045,76.71,2789.820068,3536.8,38.03
38.5,422944,5523,23.828630597980844,76.58,2789.820068,3543.0,38.1
38.6,420919,5519,23.811372853568038,76.27,2789.820068,3557.8,38.26
38.7,419903,5514,23.78980067305203,76.15,2789.820068,3563.6,38.32
38.8,417919,5509,23.768228492536025,75.86,2789.820068,3577.6,38.47
38.9,414036,5503,23.742341875916818,75.24,2789.820068,3607.9,38.79
39.0,410151,5495,23.707826387091206,74.64,2789.820068,3637.7,39.12
39.1,404360,5482,23.65173871774959,73.76,2789.820068,3682.3,39.59
39.2,399539,5472,23.608594356717578,73.02,2789.820068,3720.6,40.01
39.3,395582,5462,23.565449995685565,72.42,2789.820068,3752.3,40.35
39.4,393598,5456,23.539563379066355,72.14,2789.820068,3767.2,40.51
39.5,393433,5453,23.526620070756753,72.15,2789.820068,3766.7,40.5
39.6,388640,5444,23.48779014582794,71.39,2789.820068,3807.9,40.95
39.7,385737,5439,23.466217965311934,70.92,2789.820068,3833.8,41.22
39.8,377292,5425,23.405815859867115,69.55,2789.820068,3911.2,42.06
39.9,374350,5419,23.379929243247908,69.08,2789.820068,3938.5,42.35
40.0,363003,5402,23.306583829493484,67.2,2789.820068,4051.5,43.56
40.1,360019,5395,23.276382776771076,66.73,2789.820068,4080.8,43.88
40.2,357204,5391,23.25912503235827,66.26,2789.820068,4110.4,44.2
40.3,354425,5387,23.241867287945464,65.79,2789.820068,4140.5,44.52
40.4,350598,5379,23.207351799119856,65.18,2789.820068,4180.2,44.95
40.5,343145,5368,23.159893001984642,63.92,2789.820068,4264.5,45.85
40.6,338430,5359,23.12106307705583,63.15,2789.820068,4317.8,46.43
40.7,335560,5352,23.09086202433342,62.7,2789.820068,4349.5,46.77
40.8,329973,5340,23.039088791095004,61.79,2789.820068,4415.0,47.47
40.9,325929,5327,22.983001121753386,61.18,2789.820068,4460.0,47.96
41.0,321936,5312,22.918284580205366,60.61,2789.820068,4502.9,48.42
41.1,317081,5295,22.844939166450946,59.88,2789.820068,4559.0,49.02
41.2,314165,5287,22.810423677625334,59.42,2789.820068,4595.1,49.41
41.3,305792,5272,22.745707136077314,58.0,2789.820068,4710.0,50.65
41.4,301854,5253,22.66373285011649,57.46,2789.820068,4755.2,51.13
41.5,299078,5245,22.62921736129088,57.02,2789.820068,4792.7,51.53
41.6,296966,5231,22.56881525584606,56.77,2789.820068,4814.3,51.77
41.7,290364,5214,22.495469842091637,55.69,2789.820068,4909.6,52.79
41.8,283626,5193,22.40486668392441,54.62,2789.820068,5007.7,53.85
41.9,276916,5172,22.314263525757184,53.54,2789.820068,5110.7,54.95
42.0,270456,5160,22.262490292518766,52.41,2789.820068,5223.1,56.16
42.1,264029,5148,22.210717059280352,51.29,2789.820068,5339.3,57.41
42.2,258535,5134,22.150314953835533,50.36,2789.820068,5439.8,58.49
42.3,251179,5120,22.089912848390714,49.06,2789.820068,5586.5,60.07
42.4,246542,5105,22.025196306842695,48.29,2789.820068,5677.2,61.05
42.5,240166,5091,21.964794201397876,47.17,2789.820068,5814.4,62.52
42.6,233864,5080,21.917335404262662,46.04,2789.820068,5959.6,64.08
42.7,230145,5067,21.861247734921047,45.42,2789.820068,6042.3,64.97
42.8,225565,5057,21.818103373889034,44.6,2789.820068,6155.2,66.18
42.9,223637,5049,21.783587885063422,44.29,2789.820068,6199.0,66.66
43.0,219876,5039,21.74044352403141,43.63,2789.820068,6294.3,67.68
43.1,217119,5029,21.697299162999396,43.17,2789.820068,6362.4,68.41
43.2,214293,5015,21.636897057554577,42.73,2789.820068,6428.9,69.13
43.3,209538,4997,21.559237207696953,41.93,2789.820068,6553.5,70.47
43.4,207573,4986,21.51177841056174,41.63,2789.820068,6601.5,70.98
43.5,203019,4972,21.45137630511692,40.83,2789.820068,6732.8,72.4
43.6,199988,4955,21.3780308913625,40.36,2789.820068,6812.3,73.25
43.7,196258,4939,21.30899991371128,39.74,2789.820068,6920.2,74.41
43.8,191557,4922,21.235654499956855,38.92,2789.820068,7068.1,76.0
43.9,189659,4915,21.205453447234447,38.59,2789.820068,7129.4,76.66
44.0,186654,4901,21.145051341789628,38.08,2789.820068,7226.2,77.7
44.1,184714,4890,21.097592544654415,37.77,2789.820068,7286.3,78.35
44.2,180985,4880,21.0544481836224,37.09,2789.820068,7421.8,79.8
44.3,176434,4866,20.994046078177583,36.26,2789.820068,7593.9,81.65
44.4,173528,4852,20.933643972732764,35.76,2789.820068,7701.5,82.81
44.5,166484,4833,20.851669686771938,34.45,2789.820068,7998.2,86.0
44.6,162841,4821,20.799896453533524,33.78,2789.820068,8158.8,87.73
44.7,160107,4808,20.743808784191906,33.3,2789.820068,8277.8,89.01
44.8,155646,4796,20.69203555095349,32.45,2789.820068,8497.3,91.37
44.9,154524,4783,20.635947881611873,32.31,2789.820068,8534.5,91.77
45.0,152718,4774,20.59711795668306,31.99,2789.820068,8620.9,92.7
45.1,150834,4763,20.549659159547847,31.67,2789.820068,8709.0,93.65
45.2,145524,4746,20.476313745793426,30.66,2789.820068,8999.2,96.77
45.3,141907,4730,20.407282768142203,30.0,2789.820068,9199.4,98.92
45.4,137573,4717,20.351195098800588,29.17,2789.820068,9464.0,101.76
45.5,134939,4709,20.316679609974976,28.66,2789.820068,9634.2,103.59
45.6,130577,4697,20.264906376736562,27.8,2789.820068,9935.3,106.83
45.7,126194,4682,20.200189835188542,26.95,2789.820068,10251.8,110.23
45.8,121547,4653,20.075071188195704,26.12,2789.820068,10580.8,113.77
45.9,119806,4646,20.044870135473293,25.79,2789.820068,10717.4,115.24
46.0,116816,4625,19.954266977306066,25.26,2789.820068,10944.4,117.68
46.1,114804,4607,19.87660712744844,24.92,2789.820068,11095.1,119.3
46.2,110460,4592,19.81189058590042,24.05,2789.820068,11500.1,123.66
46.3,109447,4581,19.764431788765208,23.89,2789.820068,11577.8,124.49
46.4,105875,4561,19.678143066701182,23.21,2789.820068,11919.9,128.17
46.5,103111,4541,19.591854344637156,22.71,2789.820068,12184.5,131.02
46.6,102053,4527,19.531452239192337,22.54,2789.820068,12277.2,132.01
46.7,98546,4512,19.466735697644317,21.84,2789.820068,12673.9,136.28
46.8,96692,4499,19.410648028302703,21.49,2789.820068,12881.9,138.52
46.9,93908,4479,19.324359306238673,20.97,2789.820068,13203.9,141.98
47.0,93705,4467,19.27258607300026,20.98,2789.820068,13197.5,141.91
47.1,93503,4455,19.220812839761845,20.99,2789.820068,13191.2,141.84
47.2,89982,4440,19.156096298213825,20.27,2789.820068,13663.3,146.92
47.3,87244,4427,19.100008628872207,19.71,2789.820068,14054.3,151.12
47.4,85468,4415,19.048235395633792,19.36,2789.820068,14310.2,153.87
47.5,84528,4407,19.01371990680818,19.18,2789.820068,14445.5,155.33
47.6,82760,4395,18.961946673569763,18.83,2789.820068,14715.8,158.23
47.7,82543,4382,18.905859004228148,18.84,2789.820068,14708.0,158.15
47.8,80680,4364,18.828199154370523,18.49,2789.820068,14988.3,161.16
47.9,78133,4355,18.78936922944171,17.94,2789.820068,15450.8,166.14
48.0,77900,4341,18.728967123996895,17.95,2789.820068,15442.2,166.05
48.1,77004,4335,18.703080507377685,17.76,2789.820068,15608.4,167.83
48.2,76048,4328,18.672879454655277,17.57,2789.820068,15778.3,169.66
48.3,75821,4317,18.625420657520063,17.56,2789.820068,15787.4,169.76
48.4,75672,4308,18.58659073259125,17.57,2789.820068,15778.3,169.66
48.5,73863,4294,18.526188627146432,17.2,2789.820068,16119.9,173.33
48.6,72108,4282,18.474415393908018,16.84,2789.820068,16466.6,177.06
48.7,72027,4277,18.45284321339201,16.84,2789.820068,16466.6,177.06
48.8,71896,4269,18.4183277245664,16.84,2789.820068,16466.6,177.06
48.9,70982,4261,18.383812235740788,16.66,2789.820068,16645.6,178.98
49.0,70738,4246,18.319095694192768,16.66,2789.820068,16645.6,178.98
49.1,69843,4239,18.28889464147036,16.48,2789.820068,16828.5,180.95
49.2,68936,4230,18.250064716541548,16.3,2789.820068,17015.5,182.96
49.3,67916,4215,18.18534817499353,16.11,2789.820068,17217.3,185.13
49.4,67641,4198,18.112002761239108,16.11,2789.820068,17217.3,185.13
49.5,67399,4183,18.047286219691088,16.11,2789.820068,17217.3,185.13
49.6,66401,4169,17.98688411424627,15.93,2789.820068,17413.0,187.24
49.7,64633,4155,17.92648200880145,15.56,2789.820068,17829.4,191.71
49.8,64505,4147,17.89196651997584,15.55,2789.820068,17841.0,191.84
49.9,64281,4133,17.83156441453102,15.55,2789.820068,17841.0,191.84
50.0,63210,4114,17.749590128570198,15.36,2789.820068,18062.9,194.22
50.1,62844,4091,17.650358098196566,15.36,2789.820068,18062.9,194.22
50.2,62590,4075,17.581327120545346,15.36,2789.820068,18062.9,194.22
50.3,60716,4053,17.486409526274915,14.98,2789.820068,18523.6,199.18
50.4,60478,4038,17.421692984726896,14.98,2789.820068,18523.6,199.18
50.5,60257,4024,17.361290879282077,14.97,2789.820068,18536.1,199.31
50.6,60100,4014,17.318146518250064,14.97,2789.820068,18536.1,199.31
50.7,59154,4002,17.26637328501165,14.78,2789.820068,18775.6,201.89
50.8,58258,3993,17.227543360082837,14.59,2789.820068,19021.5,204.53
50.9,57255,3977,17.158512382431617,14.4,2789.820068,19273.8,207.25
51.0,57098,3967,17.115368021399604,14.39,2789.820068,19287.2,207.39
51.1,56833,3950,17.04202260764518,14.39,2789.820068,19287.2,207.39
51.2,55897,3938,16.990249374406766,14.19,2789.820068,19560.5,210.33
51.3,55664,3923,16.925532832858746,14.19,2789.820068,19560.5,210.33
51.4,55354,3903,16.83924411079472,14.18,2789.820068,19574.3,210.48
51.5,55076,3885,16.761584260937095,14.18,2789.820068,19574.3,210.48
51.6,54767,3865,16.67529553887307,14.17,2789.820068,19588.2,210.63
51.7,53702,3844,16.584692380705842,13.97,2789.820068,19870.1,213.66
51.8,53487,3830,16.524290275261023,13.97,2789.820068,19870.1,213.66
51.9,51597,3803,16.40780050047459,13.57,2789.820068,20458.7,219.99
52.0,50523,3781,16.31288290620416,13.36,2789.820068,20781.9,223.46
52.1,49406,3756,16.205022003624126,13.15,2789.820068,21115.4,227.05
52.2,48933,3725,16.071274484424887,13.14,2789.820068,21131.5,227.22
52.3,48492,3696,15.946155837432048,13.12,2789.820068,21163.9,227.57
52.4,48082,3669,15.829666062645613,13.1,2789.820068,21196.3,227.92
52.5,47779,3649,15.743377340581587,13.09,2789.820068,21212.6,228.09
52.6,46733,3628,15.652774182414358,12.88,2789.820068,21560.1,231.83
52.7,46266,3597,15.519026663215119,12.86,2789.820068,21593.8,232.19
52.8,45859,3570,15.402536888428683,12.85,2789.820068,21610.7,232.37
52.9,45454,3543,15.286047113642248,12.83,2789.820068,21644.5,232.74
53.0,45109,3520,15.186815083268616,12.82,2789.820068,21661.5,232.92
53.1,44000,3494,15.074639744585383,12.59,2789.820068,22059.0,237.19
53.2,43537,3463,14.940892225386142,12.57,2789.820068,22094.3,237.57
53.3,43165,3438,14.833031322806109,12.56,2789.820068,22111.9,237.76
53.4,42793,3413,14.725170420226076,12.54,2789.820068,22147.4,238.14
53.5,42526,3395,14.647510570368453,12.53,2789.820068,22165.1,238.33
53.6,42260,3377,14.569850720510829,12.51,2789.820068,22200.7,238.72
53.7,41965,3357,14.483561998446802,12.5,2789.820068,22218.6,238.91
53.8,41729,3341,14.414531020795582,12.49,2789.820068,22236.4,239.1
53.9,41317,3313,14.293726809905944,12.47,2789.820068,22272.3,239.49
54.0,40317,3293,14.207438087841918,12.24,2789.820068,22692.6,244.01
54.1,39378,3277,14.138407110190698,12.02,2789.820068,23109.8,248.49
54.2,39086,3257,14.052118388126672,12.0,2789.820068,23148.5,248.91
54.3,38824,3239,13.974458538269047,11.99,2789.820068,23167.9,249.12
54.4,38736,3233,13.94857192164984,11.98,2789.820068,23187.3,249.33
54.5,37820,3218,13.88385538010182,11.75,2789.820068,23643.1,254.23
54.6,37719,3211,13.853654327379411,11.75,2789.820068,23643.1,254.23
54.7,37502,3196,13.788937785831392,11.73,2789.820068,23683.6,254.66
54.8,37372,3187,13.75010786090258,11.73,2789.820068,23683.6,254.66
54.9,37099,3168,13.668133574941756,11.71,2789.820068,23724.3,255.1
55.0,36999,3161,13.637932522219346,11.7,2789.820068,23744.6,255.32
55.1,36855,3151,13.594788161187333,11.7,2789.820068,23744.6,255.32
55.2,36712,3141,13.55164380015532,11.69,2789.820068,23765.0,255.54
55.3,35940,3135,13.525757183536111,11.46,2789.820068,24244.0,260.69
55.4,35841,3128,13.495556130813704,11.46,2789.820068,24244.0,260.69
55.5,35685,3117,13.448097333678488,11.45,2789.820068,24265.2,260.92
55.6,34861,3107,13.404952972646475,11.22,2789.820068,24764.7,266.29
55.7,34649,3092,13.340236431098456,11.21,2789.820068,24786.9,266.53
55.8,34494,3081,13.29277763396324,11.2,2789.820068,24809.1,266.76
55.9,34339,3070,13.245318836828027,11.19,2789.820068,24831.4,267.0
